-2592993.001	-6008930.984	-2521624.071	0.02553	2.90241	-6.9568
-2592965.97	-6006025.095	-2528579.426	0.02853	2.90935	-6.95387
-2592935.941	-6003112.262	-2535531.85	0.03153	2.91629	-6.95094
-2592902.915	-6000192.491	-2542481.336	0.03453	2.92323	-6.948
-2592866.892	-5997265.784	-2549427.875	0.03752	2.93017	-6.94505
-2592827.872	-5994332.144	-2556371.459	0.04052	2.9371	-6.94209
-2592785.855	-5991391.575	-2563312.08	0.04352	2.94402	-6.93912
-2592740.841	-5988444.082	-2570249.731	0.04651	2.95095	-6.93615
-2592692.829	-5985489.666	-2577184.402	0.04951	2.95787	-6.93316
-2592641.821	-5982528.331	-2584116.087	0.05251	2.96479	-6.93017
-2592587.816	-5979560.082	-2591044.776	0.0555	2.9717	-6.92717
